22:29:43.499 INFO     Starting AIPerf System (cli_runner.py:75)
22:29:43.982 INFO     Registered Worker (id: 'worker_3556fef2') (system_controller.py:340)
22:29:43.983 INFO     Registered Worker (id: 'worker_7fffbb5a') (system_controller.py:340)
22:29:43.984 INFO     Registered Worker (id: 'worker_226071f5') (system_controller.py:340)
22:29:43.985 INFO     Registered Worker (id: 'worker_075f04a2') (system_controller.py:340)
22:29:43.990 INFO     Registered Worker (id: 'worker_ec96419a') (system_controller.py:340)
22:29:43.992 INFO     Registered Worker (id: 'worker_5e60d123') (system_controller.py:340)
22:29:43.994 INFO     Registered Worker (id: 'worker_84e6c6e5') (system_controller.py:340)
22:29:44.001 INFO     Registered Worker (id: 'worker_c4eaa3a5') (system_controller.py:340)
22:29:44.011 INFO     Registered Record Processor (id: 'record_processor_18a7a956') (system_controller.py:340)
22:29:44.012 INFO     Registered Record Processor (id: 'record_processor_8e788173') (system_controller.py:340)
22:29:44.013 INFO     Registered Worker (id: 'worker_3b7db2f3') (system_controller.py:340)
22:29:44.033 INFO     Registered Worker (id: 'worker_5f12aecb') (system_controller.py:340)
22:29:44.039 INFO     Registered Worker (id: 'worker_9b83a21e') (system_controller.py:340)
22:29:44.047 INFO     Registered Worker (id: 'worker_572618d2') (system_controller.py:340)
22:29:44.047 INFO     Registered Worker (id: 'worker_154a1833') (system_controller.py:340)
22:29:44.048 INFO     Registered Worker (id: 'worker_d1dab33c') (system_controller.py:340)
22:29:44.049 INFO     Registered Worker (id: 'worker_79edb07e') (system_controller.py:340)
22:29:44.051 INFO     Registered Worker (id: 'worker_e30c2c77') (system_controller.py:340)
22:29:44.064 INFO     Registered Worker (id: 'worker_c0e5bd3c') (system_controller.py:340)
22:29:44.181 INFO     AIPerf System is CONFIGURING (system_controller.py:228)
22:29:44.182 INFO     Configuring all services to start profiling (system_controller.py:241)
22:29:44.185 INFO     Waiting for dataset to be configured before configuring timing (manager.py:96)
22:29:44.185 INFO     Tokenization is disabled for this endpoint, skipping tokenizer configuration (inference_result_parser.py:66)
22:29:44.185 INFO     Tokenization is disabled for this endpoint, skipping tokenizer configuration (inference_result_parser.py:66)
22:29:44.185 INFO     Configuring tokenizer(s) for dataset manager (dataset_manager.py:105)
22:29:44.185 INFO     Tokenization is disabled for this endpoint, skipping tokenizer configuration (inference_result_parser.py:66)
22:29:44.185 INFO     Tokenization is disabled for this endpoint, skipping tokenizer configuration (inference_result_parser.py:66)
22:29:44.185 INFO     Tokenization is disabled for this endpoint, skipping tokenizer configuration (inference_result_parser.py:66)
22:29:44.185 INFO     Tokenization is disabled for this endpoint, skipping tokenizer configuration (inference_result_parser.py:66)
22:29:44.185 INFO     Tokenization is disabled for this endpoint, skipping tokenizer configuration (inference_result_parser.py:66)
22:29:44.185 INFO     Tokenization is disabled for this endpoint, skipping tokenizer configuration (inference_result_parser.py:66)
22:29:44.193 INFO     Server metrics disabled - no Prometheus endpoints reachable (system_controller.py:453)
22:29:44.252 INFO     GPU telemetry enabled - 1/1 endpoint(s) reachable (system_controller.py:431)
22:29:50.139 INFO     Tokenizer(s) configured in 5.95 seconds (dataset_manager.py:109)
22:29:50.140 INFO     Configuring dataset for dataset_manager (dataset_manager.py:111)
22:29:50.552 INFO     Using preferred sampling strategy for single_turn: sequential (custom.py:165)
22:30:50.551 INFO     Memory-mapped backing store initialized (streaming to /tmp/aiperf_mmap_c80eb301-c975-4327-a494-76095f85d7b4/dataset.dat) (memory_map_utils.py:87)
22:30:50.937 INFO     Data file finalized: 100 conversations, 247.19 MB (memory_map_utils.py:144)
22:30:50.938 INFO     Index file created: /tmp/aiperf_mmap_c80eb301-c975-4327-a494-76095f85d7b4/index.dat (memory_map_utils.py:157)
22:30:50.939 INFO     Backing store finalized: client_type=DatasetClientStoreType.MEMORY_MAP data_file_path=PosixPath('/tmp/aiperf_mmap_c80eb301-c975-4327-a494-76095f85d7b4/dataset.dat') index_file_path=PosixPath('/tmp/aiperf_mmap_c80eb301-c975-4327-a494-76095f85d7b4/index.dat') conversation_count=100 total_size_bytes=259201890 (dataset_manager.py:319)
22:30:50.941 INFO     sampling strategy: sequential, unique conversations: 100, unique turn count: 100 (dataset_manager.py:325)
22:30:50.950 INFO     Generating inputs.json file at /global/u2/k/krajeshk/PRISM/artifacts/p3/med_res/Qwen_Qwen2-VL-2B-Instruct-encoder-only-openai-chat_concurrency32_20260429_222120/inputs.json (dataset_manager.py:211)
22:30:50.958 INFO     Initialized 1 phase(s): ['Profiling'] (phase_orchestrator.py:154)
22:30:51.651 INFO     inputs.json file generated in 0.70 seconds (dataset_manager.py:229)
22:30:51.928 INFO     Dataset client initialized and freed 100 conversations from memory (dataset_manager.py:139)
22:30:51.929 INFO     Dataset configured in 61.79 seconds (dataset_manager.py:118)
22:30:51.931 INFO     All services configured in 67.75 seconds (system_controller.py:253)
22:30:51.931 INFO     AIPerf System is CONFIGURED (system_controller.py:230)
22:30:51.935 INFO     Creating interval generator: pattern=concurrency_burst, rate=None, smoothness=None (request_rate.py:111)
22:30:51.936 NOTICE   Phase profiling started | target: 100 requests (runner.py:236)
22:30:51.937 INFO     Credit phase start: profiling (records_manager.py:369)
22:30:51.963 INFO     PyNVML initialized with 4 GPU(s) (0 with GPM support) (pynvml_collector.py:188)
22:30:51.965 INFO     All services started profiling successfully (system_controller.py:275)
22:30:51.965 INFO     AIPerf System is PROFILING (system_controller.py:232)
22:30:51.973 WARNING  Event loop for worker_2fb9b042 is taking too long to run. Overhead: 20.26ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_154a1833 is taking too long to run. Overhead: 16.14ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_79edb07e is taking too long to run. Overhead: 15.39ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_ddaa05af is taking too long to run. Overhead: 14.36ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_9b83a21e is taking too long to run. Overhead: 19.97ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_5f12aecb is taking too long to run. Overhead: 14.72ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_d1dab33c is taking too long to run. Overhead: 19.80ms (event_loop_monitor.py:89)
22:30:51.974 WARNING  Event loop is blocked for 14.36ms (worker.py:213)
22:30:51.973 WARNING  Event loop for worker_e30c2c77 is taking too long to run. Overhead: 13.39ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_075f04a2 is taking too long to run. Overhead: 14.93ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_dc759e8d is taking too long to run. Overhead: 21.36ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_782be1ab is taking too long to run. Overhead: 20.97ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_84e6c6e5 is taking too long to run. Overhead: 21.24ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_4bc4c831 is taking too long to run. Overhead: 22.29ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_3556fef2 is taking too long to run. Overhead: 18.80ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_eb1b889e is taking too long to run. Overhead: 18.80ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_36b32155 is taking too long to run. Overhead: 14.07ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_de1adf7d is taking too long to run. Overhead: 15.54ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_3b7db2f3 is taking too long to run. Overhead: 14.80ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_c4eaa3a5 is taking too long to run. Overhead: 13.54ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_c0e5bd3c is taking too long to run. Overhead: 14.06ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_572618d2 is taking too long to run. Overhead: 16.56ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_9696523a is taking too long to run. Overhead: 18.16ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_72c97ac9 is taking too long to run. Overhead: 17.86ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_7fffbb5a is taking too long to run. Overhead: 19.44ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_226071f5 is taking too long to run. Overhead: 18.35ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_e7d94f2a is taking too long to run. Overhead: 15.69ms (event_loop_monitor.py:89)
22:30:51.973 WARNING  Event loop for worker_7c9ce0a5 is taking too long to run. Overhead: 19.47ms (event_loop_monitor.py:89)
22:30:51.974 WARNING  Event loop is blocked for 20.26ms (worker.py:213)
22:30:51.974 WARNING  Event loop for worker_eb74707e is taking too long to run. Overhead: 20.58ms (event_loop_monitor.py:89)
22:30:51.974 WARNING  Event loop is blocked for 16.14ms (worker.py:213)
22:30:51.974 WARNING  Event loop for worker_5e60d123 is taking too long to run. Overhead: 17.46ms (event_loop_monitor.py:89)
22:30:51.974 WARNING  Event loop for worker_ec96419a is taking too long to run. Overhead: 17.61ms (event_loop_monitor.py:89)
22:30:51.974 WARNING  Event loop for worker_e00c85a7 is taking too long to run. Overhead: 17.27ms (event_loop_monitor.py:89)
22:30:51.974 WARNING  Event loop is blocked for 15.39ms (worker.py:213)
22:30:51.975 WARNING  Event loop is blocked for 19.97ms (worker.py:213)
22:30:51.975 WARNING  Event loop is blocked for 14.72ms (worker.py:213)
22:30:51.975 WARNING  Event loop is blocked for 19.80ms (worker.py:213)
22:30:51.976 WARNING  Event loop is blocked for 13.39ms (worker.py:213)
22:30:51.976 WARNING  Event loop is blocked for 14.93ms (worker.py:213)
22:30:51.976 WARNING  Event loop is blocked for 21.36ms (worker.py:213)
22:30:51.977 WARNING  Event loop is blocked for 20.97ms (worker.py:213)
22:30:51.977 WARNING  Event loop is blocked for 21.24ms (worker.py:213)
22:30:51.977 WARNING  Event loop for worker_3ae22cc8 is taking too long to run. Overhead: 23.02ms (event_loop_monitor.py:89)
22:30:51.977 WARNING  Event loop is blocked for 22.29ms (worker.py:213)
22:30:51.977 WARNING  Event loop is blocked for 18.80ms (worker.py:213)
22:30:51.978 WARNING  Event loop is blocked for 18.80ms (worker.py:213)
22:30:51.978 WARNING  Event loop is blocked for 14.07ms (worker.py:213)
22:30:51.978 WARNING  Event loop is blocked for 15.54ms (worker.py:213)
22:30:51.978 WARNING  Event loop is blocked for 14.80ms (worker.py:213)
22:30:51.978 WARNING  Event loop is blocked for 13.54ms (worker.py:213)
22:30:51.979 WARNING  Event loop is blocked for 14.06ms (worker.py:213)
22:30:51.979 WARNING  Event loop is blocked for 16.56ms (worker.py:213)
22:30:51.979 WARNING  Event loop is blocked for 18.16ms (worker.py:213)
22:30:51.979 WARNING  Event loop is blocked for 17.86ms (worker.py:213)
22:30:51.981 WARNING  Event loop is blocked for 19.44ms (worker.py:213)
22:30:51.981 WARNING  Event loop is blocked for 18.35ms (worker.py:213)
22:30:51.981 WARNING  Event loop is blocked for 15.69ms (worker.py:213)
22:30:51.981 WARNING  Event loop is blocked for 19.47ms (worker.py:213)
22:30:51.982 WARNING  Event loop is blocked for 20.58ms (worker.py:213)
22:30:51.982 WARNING  Event loop is blocked for 17.46ms (worker.py:213)
22:30:51.983 WARNING  Event loop is blocked for 17.61ms (worker.py:213)
22:30:51.983 WARNING  Event loop is blocked for 17.27ms (worker.py:213)
22:30:51.985 WARNING  Event loop is blocked for 23.02ms (worker.py:213)
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
/pscratch/sd/k/krajeshk/PRISM_env/venvs/vllm-env/lib/python3.12/site-packages/pydantic/main.py:475: UserWarning: Pydantic serializer warnings:
  PydanticSerializationUnexpectedValue(Expected `enum` - serialized value may not be as expected [field_name='transport', input_value='http', input_type=str])
  return self.__pydantic_serializer__.to_python(
22:30:59.146 NOTICE   Phase profiling sending complete | sent=100, completed=68, in_flight=32 | sessions: sent=100, completed=68 (runner.py:466)
22:30:59.148 INFO     Sent 100 requests. Waiting for all to complete... (records_manager.py:377)
22:31:02.613 NOTICE   Phase profiling complete | completed=100, cancelled=0, errors=0 | sessions: completed=100, cancelled=0 | elapsed=10.68s (runner.py:543)
22:31:02.614 NOTICE   All credits completed (phase_orchestrator.py:169)
22:31:02.614 INFO     Received CREDIT_PHASE_COMPLETE message, Phase complete: PhaseRecordsStats(phase=CreditPhase.PROFILING, start_ns=1777527051936578334, sent_end_ns=1777527059146582392, requests_end_ns=1777527062612915795, total_expected_requests=100, expected_duration_sec=None, expected_num_sessions=None, expected_grace_period_sec=None, final_requests_sent=None, final_requests_completed=100, final_requests_cancelled=0, final_request_errors=0, final_sent_sessions=None, final_completed_sessions=None, final_cancelled_sessions=None, timeout_triggered=False, grace_period_timeout_triggered=False, was_cancelled=False, records_end_ns=None, success_records=98, error_records=0) (records_manager.py:393)
22:31:02.615 INFO     Received credits complete from 'timing_manager' (system_controller.py:375)
22:31:02.616 NOTICE   All requests have completed, please wait for the results to be processed (currently 98 of 100 records processed)... (records_manager.py:396)
22:31:02.617 INFO     All credits complete, please wait for the results to be processed... (records_manager.py:411)
22:31:02.623 INFO     Processed 100 valid requests and 0 errors (100 total). (records_manager.py:244)
22:31:02.624 INFO     Received all records, processing now... (records_manager.py:248)
22:31:02.626 INFO     GPU Telemetry: Profiling complete, capturing final metrics... (manager.py:368)
22:31:02.626 INFO     Waiting 2.0s for server metrics flush period... (records_manager.py:298)
22:31:02.626 WARNING  GPU Telemetry: Failed to capture final state from pynvml://localhost: 'PyNVMLTelemetryCollector' object has no attribute 'collect_and_process_metrics' (manager.py:375)
22:31:04.615 INFO     Processing records results... (records_manager.py:558)
22:31:04.625 INFO     Waiting for telemetry results... (system_controller.py:671)
22:31:04.629 INFO     _finalize_and_process_results completed (records_manager.py:305)
22:31:04.630 INFO     All results received, initiating shutdown (system_controller.py:668)
22:31:05.242 INFO     Exporting all records (exporter_manager.py:60)
22:31:05.372 INFO     Exporting console data (exporter_manager.py:116)


                                            NVIDIA AIPerf | LLM Metrics                                            
┏━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━━┳━━━━━━━━━━┳━━━━━━━━━━┳━━━━━━━━━━┳━━━━━━━━━━┳━━━━━━━━━━┳━━━━━━━━┓
┃                               Metric ┃      avg ┃      min ┃      max ┃      p99 ┃      p90 ┃      p50 ┃    std ┃
┡━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━╇━━━━━━━━━━╇━━━━━━━━━━╇━━━━━━━━━━╇━━━━━━━━━━╇━━━━━━━━━━╇━━━━━━━━━━╇━━━━━━━━┩
│                 Request Latency (ms) │ 3,163.23 │ 1,025.82 │ 4,048.41 │ 4,021.74 │ 3,864.13 │ 3,375.49 │ 685.53 │
│      Output Sequence Length (tokens) │   237.59 │   137.00 │   284.00 │   284.00 │   267.10 │   240.00 │  23.79 │
│       Input Sequence Length (tokens) │ 1,433.90 │ 1,433.00 │ 1,434.00 │ 1,434.00 │ 1,434.00 │ 1,434.00 │   0.30 │
